另类演绎！爵士味道的古典乐,来自森林的男孩,160340,2018-04-27,爵士,https://y.qq.com/n/yqq/playsquare/3846377642.html
中二病患者必听的50首ACG摇滚,Awakening,358565,2018-03-30,"摇滚,ACG,日语",https://y.qq.com/n/yqq/playsquare/3786356857.html
杀死那些苏玛丽，老司机带你撩汉撩妹！,鹿尔,715026,2017-12-07,"国语,流行,甜蜜",https://y.qq.com/n/yqq/playsquare/3282678257.html
沙滩音乐！马尔代夫五星级酒店宣传专用,浩克,1247027,2017-12-01,"英语,旅行,快乐",https://y.qq.com/n/yqq/playsquare/3288424922.html
『游戏&运动』震撼灵魂，超燃史诗级BGM,秋水浮萍任飘渺,2910376,2017-11-08,"影视,背景音乐,运动",https://y.qq.com/n/yqq/playsquare/1742356953.html
欧美90后实力DJ盘点,　　　　　　　　,1340492,2018-04-12,"英语,电子",https://y.qq.com/n/yqq/playsquare/3824090005.html
全民出道！韩国那些选秀出身的“好声音”,金琳达,1387730,2017-11-09,"韩语,流行",https://y.qq.com/n/yqq/playsquare/2389093890.html
从不装纯，在女友面前清唱60首小污歌,Sunshine,666357,2017-11-28,流行,https://y.qq.com/n/yqq/playsquare/1788911674.html
我就是一个乐队！帅哥装酷必备B-BOX,Music Fans,183512,2017-12-05,"英语,嘻哈",https://y.qq.com/n/yqq/playsquare/1491821669.html
港台城市民谣：喧嚣中的一亩宁静,Harry,952113,2017-09-07,"国语,民谣",https://y.qq.com/n/yqq/playsquare/2680217449.html
梦幻自赏派日式 Shoegaze,私はとても良いです,139125,2018-04-18,"日语,摇滚",https://y.qq.com/n/yqq/playsquare/3836978493.html
华语Bossa Nova | 清新柔和的慵懒爵士,随风,894235,2017-09-06,"国语,爵士",https://y.qq.com/n/yqq/playsquare/1178154535.html
边走边唱：旅途中的华语流行,念安娜,3103877,2018-04-26,"国语,旅行,开车",https://y.qq.com/n/yqq/playsquare/3848007522.html
消消乐过不了关！魔力电子打开你的思路,还不是因为你长得不好看,421443,2017-12-06,"英语,电子",https://y.qq.com/n/yqq/playsquare/3288463433.html
语文课代表私藏小抄：200首成语歌名,幸福的小麻花,1366212,2017-12-05,"国语,励志,粤语",https://y.qq.com/n/yqq/playsquare/3289032218.html
芬兰民谣 | 倾听北欧秘境的吟唱,萌萌的夜店女王,193509,2017-11-27,"小语种,民谣",https://y.qq.com/n/yqq/playsquare/2391439631.html
【喜剧嘻哈】风趣幽默的说唱风格,Lee BG嗷柏,151506,2018-07-31,"嘻哈,英语",https://y.qq.com/n/yqq/playsquare/3639684870.html
心沉似海，让心思浸没碧蓝海域(男声篇),La solitudine,640236,2018-01-29,"小语种,流行",https://y.qq.com/n/yqq/playsquare/3699149818.html
2018年4月最暖日语新歌精选,私に闻いて风i,623285,2018-04-24,"日语,流行",https://y.qq.com/n/yqq/playsquare/3839807622.html
抓耳烟嗓：Jazz男声收入囊中,达令,196678,2018-04-19,爵士,https://y.qq.com/n/yqq/playsquare/3838519150.html
强强联手！欧美嘻哈大佬合作歌曲,Mr. Blue Sky,4221001,2018-02-28,"英语,嘻哈,运动",https://y.qq.com/n/yqq/playsquare/3720149014.html
鲍勃迪伦作品●新演绎,趵突泉边上的小屁孩,80371,2018-04-11,民谣,https://y.qq.com/n/yqq/playsquare/3824574521.html
Melodic Dubstep丨抚慰灵魂的旋律美学,Eight Weeks,691873,2017-12-04,电子,https://y.qq.com/n/yqq/playsquare/1186746165.html
舒缓柔美：充满幻想的日本新世纪,Extraordinary,437642,2018-02-28,新世纪,https://y.qq.com/n/yqq/playsquare/3754332642.html
漫威系列 | 《黑豹》电影原声集,我的心事你别猜,1817404,2018-03-06,"英语,影视",https://y.qq.com/n/yqq/playsquare/3762660158.html
Supper Moment：正能量嘅小伙子,中午不睡觉,313303,2018-01-09,"粤语,流行",https://y.qq.com/n/yqq/playsquare/3631399115.html
不可抗拒力！这磨人的慵懒男声 ,蘑菇,801985,2017-12-20,"英语,治愈,睡前",https://y.qq.com/n/yqq/playsquare/3606864046.html
摇滚力量，带着理想面对涣散的未来,爱听歌的兽哥,236024,2018-01-11,"国语,摇滚,励志",https://y.qq.com/n/yqq/playsquare/3642469712.html
重燃青春：圣斗士星矢动画原声,谈谈心恋恋爱 *,115066,2018-03-05,"ACG,日语",https://y.qq.com/n/yqq/playsquare/3760974297.html
小宇宙燃烧！让客服秒杀所有电话的英伦摇滚,DJ顾念晨,409569,2017-06-20,"国语,摇滚",https://y.qq.com/n/yqq/playsquare/3568446038.html
华语物语：以动物为名，述说美妙旋律,霜泧,1347844,2017-03-06,"流行,国语",https://y.qq.com/n/yqq/playsquare/3253014561.html
鲸鱼漫步：行走在大气层的云端纯电,LoVe,516891,2018-01-30,"电子,学习,工作",https://y.qq.com/n/yqq/playsquare/3692440881.html
"花开一千年,独看沧海化桑田之中国风",还不是因为你长得不好看,1895638,2017-08-10,"国语,中国风",https://y.qq.com/n/yqq/playsquare/3263692011.html
新年特辑 | 大街小巷必放的年味歌曲,秋水浮萍任飘渺,516583,2018-01-02,"国语,粤语,快乐",https://y.qq.com/n/yqq/playsquare/3617299452.html
太空电子 | Drum&Bass,菠萝油和冰啡走,309441,2017-09-05,"英语,电子",https://y.qq.com/n/yqq/playsquare/1178071174.html
律动拉丁：轻波曼舞，与你共鸣,风少,84050,2018-02-05,"拉丁,跳舞",https://y.qq.com/n/yqq/playsquare/3671254959.html
有毒！春节超市热播歌曲大盘点,香草拿铁,5261084,2017-01-20,国语,https://y.qq.com/n/yqq/playsquare/2946206617.html
拯救歌荒者！百位冷门欧美女伶精选,Eight Weeks,2505208,2018-01-08,"英语,流行",https://y.qq.com/n/yqq/playsquare/3604530668.html
『精选女声EDM』让人无法抗拒的旋律,Android,1515695,2017-12-14,"英语,电子",https://y.qq.com/n/yqq/playsquare/2954096247.html
情书告白：我喜欢你是藏在抽屉里的秘密,冷门单曲酱,717428,2017-07-15,"日语,流行",https://y.qq.com/n/yqq/playsquare/1162064205.html
寒假补什么课！我要放歌让老师尬舞,DesTiny,83716,2018-01-19,电子,https://y.qq.com/n/yqq/playsquare/2386001092.html
《理想三旬》：时光在困倦中说爱,eric,312794,2017-12-28,"国语,民谣",https://y.qq.com/n/yqq/playsquare/3619726667.html
复古disco | 80年代节奏带感的粤语劲歌,秋水浮萍任飘渺,1828006,2017-12-13,"粤语,流行,经典",https://y.qq.com/n/yqq/playsquare/1790490241.html
实力霸屏！BLACKPINK接棒大势女团,天天,260101,2017-12-26,"韩语,流行",https://y.qq.com/n/yqq/playsquare/3616730319.html
硬地音乐｜病系式浮游小众嗓 ,浅岛先生,478483,2018-01-26,"国语,流行",https://y.qq.com/n/yqq/playsquare/3664007908.html
打波先黎落雨，唔通连个天都...,冬不拉唔系西不啦,386625,2017-12-21,"粤语,流行,经典",https://y.qq.com/n/yqq/playsquare/3610454950.html
熬夜复习的百首电子良药,LoVe,2721246,2017-11-07,"电子,学习",https://y.qq.com/n/yqq/playsquare/1185939817.html
十年之约 | QQ飞车手游找回青春的记忆,DJ顾念晨,20361961,2017-12-28,"背景音乐,流行",https://y.qq.com/n/yqq/playsquare/3618261996.html
抗寒首选日系暖曲：治愈女声温暖我心,.QJ,909743,2017-12-27,"日语,治愈,ACG",https://y.qq.com/n/yqq/playsquare/3604568449.html
《神秘巨星》：看阿米尔·汗讲述梦想的故事,eric,812801,2017-05-09,影视,https://y.qq.com/n/yqq/playsquare/3261461607.html
国风戏韵：淡淡胭脂遮住了思绪,旁白,1725453,2017-12-28,"中国风,古风",https://y.qq.com/n/yqq/playsquare/3613617652.html
2018年奥斯卡原创歌曲入围作品名单,小龟,218554,2017-12-27,"英语,影视",https://y.qq.com/n/yqq/playsquare/3617949298.html
2018年格莱美颁奖典礼表演嘉宾名单,小森,712009,2018-01-24,"英语,流行",https://y.qq.com/n/yqq/playsquare/3684822910.html
SEXY JAZZ编舞：骨子里散发的魅力,静静的顿河,1604578,2017-11-08,"英语,流行,跳舞",https://y.qq.com/n/yqq/playsquare/891265847.html
巨苏少年音：请仙女们备好纸巾擦鼻血,沈清。,640543,2018-01-30,"日语,ACG",https://y.qq.com/n/yqq/playsquare/2386867057.html
神圣信仰 | 100首福音音乐演唱史,我同事的嘴很甜,106501,2017-08-08,英语,https://y.qq.com/n/yqq/playsquare/2973532907.html
小语种音乐：沉醉希腊爱琴海,這里的黎明靜悄悄,152590,2017-01-23,"小语种,流行",https://y.qq.com/n/yqq/playsquare/2946849361.html
甩脱羁绊 | 直击心灵的灵魂布鲁斯,肥喵,164343,2017-11-30,"英语,R&B,宣泄",https://y.qq.com/n/yqq/playsquare/1789098711.html
一镜到底，那些运用长镜头手法拍摄的MV,环三次甲基三硝铵,347290,2016-12-20,"英语,流行",https://y.qq.com/n/yqq/playsquare/3241931329.html
『胆小慎入』刺激神经的阴森诡异BGM,秋水浮萍任飘渺,1154041,2017-12-04,"影视,背景音乐",https://y.qq.com/n/yqq/playsquare/1789522914.html
男女通吃！论骚气我只服Glam Rock,涩涩的大棕熊,172979,2017-12-13,"英语,摇滚,经典",https://y.qq.com/n/yqq/playsquare/2393274324.html
我真喺配唔上你！香港商台榜女声集,秋山陇月幸,1209053,2017-12-21,"粤语,思念",https://y.qq.com/n/yqq/playsquare/3609958972.html
新婚第一夕？民国歌曲原来这么直白！,ColaMan,66011,2017-12-06,"国语,经典",https://y.qq.com/n/yqq/playsquare/3591408232.html
42°燥热电子：热得我趴雪地降温,Music Fans,772504,2017-12-20,"英语,电子",https://y.qq.com/n/yqq/playsquare/1492270086.html
古风：长剑客千里，一杯歌七哀,Music Fans,3576061,2017-12-18,"国语,古风",https://y.qq.com/n/yqq/playsquare/1492751118.html
银幕经典日漫 | 8090后的童年回忆,秋水浮萍任飘渺,348443,2017-12-06,"日语,影视,经典",https://y.qq.com/n/yqq/playsquare/1789522909.html
50首有花的歌名：想你是在下雨天,Allen,1062857,2017-12-13,"日语,思念,ACG",https://y.qq.com/n/yqq/playsquare/1492757198.html
新世纪民族圣音：天籁般的人声吟唱,风少,418589,2017-11-15,新世纪,https://y.qq.com/n/yqq/playsquare/2985443349.html
国家建筑师NA&CW视频专用,一阵春风,569264,2017-12-01,"背景音乐,影视",https://y.qq.com/n/yqq/playsquare/894170222.html
大乐队爵士:漫步于40年代的纽约街头,戒掉爱情戒掉你,127181,2017-11-03,"爵士,英语,经典",https://y.qq.com/n/yqq/playsquare/3587091180.html
成功约到学姐！我要带她去兜风咯,还不是因为你长得不好看,1340220,2017-12-20,"国语,约会,甜蜜",https://y.qq.com/n/yqq/playsquare/3604760282.html
空巢青年的苦涩：心就像无凑畔的孤岛,二七,1063819,2017-12-26,"英语,流行",https://y.qq.com/n/yqq/playsquare/2691168581.html
大型广播体操？NO！9人以上韩团编舞鉴赏,金琳达,498069,2017-12-15,"韩语,流行",https://y.qq.com/n/yqq/playsquare/3601713970.html
2017抖音热门 | 抖友观光团的抖腿发烧曲,鹿角大王。,35649777,2017-12-21,背景音乐,https://y.qq.com/n/yqq/playsquare/3609738833.html
华语金曲原创PK原唱，哪个才是你的菜？,欢脱小兔牙七柒,3930948,2017-12-06,"国语,流行",https://y.qq.com/n/yqq/playsquare/894882909.html
暖冬篇：寒夜与孤独 民谣与温情,与光,1088115,2017-12-14,"国语,民谣,睡前",https://y.qq.com/n/yqq/playsquare/891964140.html
尴尬症又犯了！避免尴尬的30种对策,LoVe,813136,2018-01-26,"国语,流行",https://y.qq.com/n/yqq/playsquare/3637736191.html
出街必备潮曲 | 气场全开，走路逼格满满,秋水浮萍任飘渺,10445679,2017-12-11,"英语,快乐,运动",https://y.qq.com/n/yqq/playsquare/1789675647.html
俄罗斯 | 寒冷中有热度，远东不只是白色,這里的黎明靜悄悄,87395,2018-01-30,"小语种,流行",https://y.qq.com/n/yqq/playsquare/3701547108.html
口哨系丨让人欲罢不能的撩妹技巧,1946 。,2272430,2018-07-30,"英语,流行",https://y.qq.com/n/yqq/playsquare/2392735748.html
救命!我听歌被邻居强制索要歌名,DesTiny,285669,2018-01-29,电子,https://y.qq.com/n/yqq/playsquare/3691688563.html
程序猿深夜敲代码必备，还有谁敢比手速,杰少,939554,2017-04-28,"电子,英语",https://y.qq.com/n/yqq/playsquare/2959612792.html
吉他伴民谣：50首关于青年的暖心诗,念安娜,10680250,2017-06-20,"民谣,安静",https://y.qq.com/n/yqq/playsquare/2932135401.html
 50首网络歌曲：终其一生，却满是遗憾,笑望.,34354805,2018-01-26,"国语,流行,网络歌曲",https://y.qq.com/n/yqq/playsquare/3688685539.html
C.P.E.巴赫：巴洛克到古典主义的启蒙,李狗蛋,254265,2018-01-16,"古典,乐器",https://y.qq.com/n/yqq/playsquare/3654841169.html
古风情书：听一宿梵唱，许一世柔情,落兮吖,9695933,2018-01-29,"古风,治愈",https://y.qq.com/n/yqq/playsquare/3632445059.html
比酒驾更危险的是听这些歌开车！,鸳鸯,5149005,2017-08-07,"电子,宣泄,开车",https://y.qq.com/n/yqq/playsquare/3273619995.html
肯定不会迟到！赶高铁专用50首雷鬼,风少,1903376,2018-01-08,"英语,世界音乐",https://y.qq.com/n/yqq/playsquare/3635490275.html
暗黑日系女声，叛逆的病娇少女,金曲之后,124449,2017-11-02,日语,https://y.qq.com/n/yqq/playsquare/2687028623.html
读书人整理的250首看书背景乐,枯燥的读书人,5983391,2017-07-11,"安静,学习",https://y.qq.com/n/yqq/playsquare/1472501656.html
iPhone X 拍摄背景音乐,南极光,4078622,2017-03-03,背景音乐,https://y.qq.com/n/yqq/playsquare/858178366.html
谁说日本摇滚乐队就唱不好英文歌？,ROCK~,139259,2017-10-30,"摇滚,英语",https://y.qq.com/n/yqq/playsquare/2984235312.html
我对你仍有爱意，可我却对自己无能为力,bad boy,3371287,2018-01-23,"国语,流行,伤感",https://y.qq.com/n/yqq/playsquare/3605197350.html
低保真：一个失眠者的Lo-Fi摇滚歌单,独唱空城计,542446,2017-08-22,"摇滚,英语",https://y.qq.com/n/yqq/playsquare/3275707417.html
『古风接龙』才子佳人聚会佐兴酒令,五品带砖侍卫,3561506,2018-01-23,"古风,学习",https://y.qq.com/n/yqq/playsquare/3680198746.html
民谣故事 | 四季如笔，字里行间全是你,DJ顾念晨,479555,2017-07-07,"国语,民谣",https://y.qq.com/n/yqq/playsquare/3566816300.html
偶然音乐：这才是真正的佛系古典,枯燥的读书人,38803,2018-01-24,古典,https://y.qq.com/n/yqq/playsquare/3683915654.html
2018第60届格莱美获奖&提名名单,弓长,11730434,2017-11-28,"英语,流行",https://y.qq.com/n/yqq/playsquare/893806937.html
工作向BGM|我爱加班，加班使我快乐,不懂哥,281475,2017-11-07,电子,https://y.qq.com/n/yqq/playsquare/2083034897.html
腐女还要男朋友？有这些高糖分泰剧就够了！,zac,402886,2017-10-25,"小语种,流行,甜蜜",https://y.qq.com/n/yqq/playsquare/3585979472.html
永不结束的夏日City Pop,爱唱歌的小小风,107454,2017-11-13,"日语,经典,流行",https://y.qq.com/n/yqq/playsquare/891884560.html
2017 Best Music丨最难忘的欧美旋律,冷山集,1185325,2018-01-27,"英语,流行",https://y.qq.com/n/yqq/playsquare/3694076772.html
俄罗斯新古典：人间天籁，仙音缥缈,吐不图巴河拉勒,111467,2017-11-23,"小语种,古典",https://y.qq.com/n/yqq/playsquare/893146899.html
荷尔蒙爆发：200位日本男歌手/组合集,陈小苏,1217400,2017-06-07,日语,https://y.qq.com/n/yqq/playsquare/3264512736.html
迷妹：被大叔嗓收割是什么滋味？,深大音像店,364256,2017-07-14,"蓝调,英语",https://y.qq.com/n/yqq/playsquare/2371731363.html
诗人30首心事：无词民谣里的千愁万绪,风吹草地,690591,2017-09-25,"国语,民谣",https://y.qq.com/n/yqq/playsquare/1179723378.html
出边咁吵，不如自己一个听歌啦,小森,366651,2018-01-10,"粤语,流行,治愈",https://y.qq.com/n/yqq/playsquare/3643747412.html
发际线又后移了！90后秃头粗暴疗法,winner,16555632,2017-11-27,"背景音乐,宣泄",https://y.qq.com/n/yqq/playsquare/885166591.html
 爱尔兰民谣：海鸥飞往的温暖秘境,旁白,564803,2018-01-16,"民谣,小语种",https://y.qq.com/n/yqq/playsquare/3643659383.html
意境电子丨仿佛置身于四维电子空间,LoVe,700969,2018-01-23,"英语,电子,旅行",https://y.qq.com/n/yqq/playsquare/3639466122.html
童心未泯：睡前听听藏在歌里的童话故事,ColaMan,1215655,2017-09-11,"国语,流行",https://y.qq.com/n/yqq/playsquare/3580397376.html
日系纯音·缠绕灵魂的赫兹,青栀.,2659884,2017-05-07,轻音乐,https://y.qq.com/n/yqq/playsquare/1443695992.html
今年格莱美，欠他一座奖,Piggy,677347,2018-01-29,"英语,嘻哈,宣泄",https://y.qq.com/n/yqq/playsquare/3699291004.html
冰澈透心：2018年1月电音精选,爱听歌的兽哥,1764707,2018-01-29,"英语,电子,宣泄",https://y.qq.com/n/yqq/playsquare/3699191651.html
 My Little Airport 的消极浪漫主义,蘑菇,286943,2017-12-22,"粤语,流行",https://y.qq.com/n/yqq/playsquare/3607927706.html
韩国Melon2017年度榜单Top100,虛榮少女,2111560,2018-01-24,"韩语,流行",https://y.qq.com/n/yqq/playsquare/3681724805.html
直到世界尽头！2017最燃华语现场集,念安娜,1959388,2017-12-15,"国语,现场音乐,背景音乐",https://y.qq.com/n/yqq/playsquare/3601757973.html
沐浴温柔乡：我魂牵梦绕的旧时光,锋芒毕露会有时丶,947810,2018-01-17,"日语,伤感,思念",https://y.qq.com/n/yqq/playsquare/3653972662.html
琵琶语 | 盈盈一曲，几多哀愁情思指尖绕,秋水浮萍任飘渺,735294,2017-12-21,"轻音乐,乐器",https://y.qq.com/n/yqq/playsquare/3609775913.html
《马戏之王》：美国梦式的奋斗传奇,曦雨儿,252388,2018-02-01,"英语,影视",https://y.qq.com/n/yqq/playsquare/3705274868.html
横扫加班困意的清爽电子,Music Fans,1355255,2017-12-25,"英语,电子",https://y.qq.com/n/yqq/playsquare/3615199764.html
最美三行情书：唱+词+曲=许嵩,＂忘川ˉ,845444,2017-12-25,"国语,流行",https://y.qq.com/n/yqq/playsquare/3288363507.html
开启3D音效功能，感受调皮人声律动,爱听歌的兽哥,440248,2017-12-17,"英语,流行,电子",https://y.qq.com/n/yqq/playsquare/2389010807.html
Dear Jane：摇滚都可以好浪漫噶,中午不睡觉,284066,2018-01-15,"粤语,流行",https://y.qq.com/n/yqq/playsquare/3640266893.html
另类享受：品味布鲁斯口琴的香醇,爱布鲁斯的南方人,350427,2017-07-10,"蓝调,乐器",https://y.qq.com/n/yqq/playsquare/3269742993.html
高质量出产：Enhanced 电音厂牌,DesTiny,285298,2018-01-31,电子,https://y.qq.com/n/yqq/playsquare/3702475053.html
1月古风新歌：情至深，不解寒,安多,4831447,2018-02-01,"国语,古风",https://y.qq.com/n/yqq/playsquare/3661043891.html
2017 EDM女音丨电子与嗓音同步率100％,冷山集,661418,2018-01-27,"英语,流行,电子",https://y.qq.com/n/yqq/playsquare/3694134197.html
女生化妆时的元气BGM：日系融合爵士,kuby,347827,2017-11-02,"爵士,日语",https://y.qq.com/n/yqq/playsquare/890473923.html
「催泪向」刚补完番的你绝对需要这些,良,199717,2018-01-29,"日语,ACG,安静",https://y.qq.com/n/yqq/playsquare/3699923438.html
春运必备：1月欧美最Hit单曲精选,梦想家,2014673,2018-02-01,"英语,流行",https://y.qq.com/n/yqq/playsquare/3704117160.html
Bebel gilberto：爵士贝壳上的维纳斯,夜色爵士馆,60668,2018-02-02,"英语,爵士,安静",https://y.qq.com/n/yqq/playsquare/3705312795.html
起床刷牙必听的日系吉他音,爱唱歌的小小风,641084,2017-09-22,"轻音乐,安静",https://y.qq.com/n/yqq/playsquare/885206600.html
一气呵成：DBA听完从删库到跑路,被嫌弃的唐唐的一生,273691,2018-01-30,"电子,工作,背景音乐",https://y.qq.com/n/yqq/playsquare/3701451754.html
天使张韶涵：受过的伤开出美丽的花,陈小苏,1820019,2018-02-01,"国语,流行",https://y.qq.com/n/yqq/playsquare/3704921285.html
别叫我出门，寒假朕要窝家里追番啦,南山阿拉蕾,408563,2018-01-26,"ACG,日语",https://y.qq.com/n/yqq/playsquare/3664185207.html
听完想裸奔!单身狗冬日搓澡专用,Ctrl+j,305506,2017-12-11,"宣泄,英语,电子",https://y.qq.com/n/yqq/playsquare/2691769172.html
传统与国际的碰撞：古风中的电子元素,孤独的一点点患者,1523712,2017-08-29,"国语,电子,古风",https://y.qq.com/n/yqq/playsquare/3276688392.html
稚嫩的童声让民谣更动听 ,蘇子倩。,1610103,2017-03-15,"民谣,安静,治愈",https://y.qq.com/n/yqq/playsquare/1154593365.html
差不多是只废熊了！肥宅屯脂肪专用,一阵春风,648729,2017-12-18,"国语,流行,治愈",https://y.qq.com/n/yqq/playsquare/3606946232.html
玩跑酷摔断腿？那是因为没听这些BGM,枯燥的读书人,216778,2017-10-23,"运动,流行",https://y.qq.com/n/yqq/playsquare/1486412580.html
2017 EDM男嗓丨电子与嗓音同步率100％,冷山集,274413,2018-01-27,"英语,电子,流行",https://y.qq.com/n/yqq/playsquare/3694096973.html
小说作者推荐：一首广播剧歌脑补50W提纲,Krystal Lee,527303,2017-08-16,流行,https://y.qq.com/n/yqq/playsquare/3576696107.html
补作业专用舒缓轻音乐,Music Fans,2980285,2018-01-29,"轻音乐,安静,学习",https://y.qq.com/n/yqq/playsquare/3665123290.html
百首清新小调  承包你索然无味的假期,甜嗑、,3448507,2018-01-24,"快乐,治愈,学习",https://y.qq.com/n/yqq/playsquare/1489422665.html
学习不再犯困？因为有这些轻快调REMIX电子,LoVe,4133899,2017-11-20,"英语,电子,学习",https://y.qq.com/n/yqq/playsquare/1187114932.html
新歌已上线！一月日语最暖单曲精选,私に闻いて风i,858222,2018-01-26,"日语,流行",https://y.qq.com/n/yqq/playsquare/3684263235.html
徐继宗：谱写凄美致极的港乐旋律,Molly Wu_正是在下,912406,2017-12-01,"粤语,流行",https://y.qq.com/n/yqq/playsquare/894207808.html
海风味电子：休假怎么可以少了阳光,Music Fans,644135,2018-01-22,"英语,电子",https://y.qq.com/n/yqq/playsquare/3646643116.html
选择困难症！同一首歌你喜欢独唱or对唱？,为谁流下潇湘去,1694362,2017-12-01,"国语,流行",https://y.qq.com/n/yqq/playsquare/894202439.html
Future Bass ，百首梦幻萌甜电子,杰少,964499,2017-12-06,"电子,旅行",https://y.qq.com/n/yqq/playsquare/2988202489.html
刺激不！老板上班都要偷偷听的百首热歌,DJ顾念晨,6180300,2017-12-07,"英语,流行,电子",https://y.qq.com/n/yqq/playsquare/3584864556.html
偏执的文艺音乐：打破感官的隐喻,浅岛先生,159765,2017-11-28,"国语,流行",https://y.qq.com/n/yqq/playsquare/2084362149.html
00年代复古舞厅 · Nu Disco,枯燥的读书人,400251,2017-11-22,"英语,电子,跳舞",https://y.qq.com/n/yqq/playsquare/1490151767.html
清冷民谣揉入优雅弦乐，故事娓娓道来,Mandy from SANLITUNER,785420,2017-09-06,"国语,民谣",https://y.qq.com/n/yqq/playsquare/3277646402.html
颓废假日生活？魔力电子帮你振作起来,LoVe,376091,2018-01-26,"英语,电子,宣泄",https://y.qq.com/n/yqq/playsquare/3683782248.html
90年代摇摆舞厅 · 粤语Disco,菠萝油和冰啡走,1255487,2017-09-04,"粤语,跳舞",https://y.qq.com/n/yqq/playsquare/1177960941.html
止不住的诱惑：韩国大长腿MV精选,心情如歌单,2001277,2017-11-08,"韩语,流行",https://y.qq.com/n/yqq/playsquare/2388956814.html
悉数迪士尼之父创造的童话世界 ,Harry,5225933,2017-03-21,"英语,影视",https://y.qq.com/n/yqq/playsquare/2657509816.html
小茶馆老板煮茶时的安逸民谣,zac,1471872,2017-11-10,"国语,民谣,安静",https://y.qq.com/n/yqq/playsquare/3585992493.html
【ACG】吉他弹奏：抓住这精灵般的纯音,食肉少女,317867,2017-08-04,ACG,https://y.qq.com/n/yqq/playsquare/2376391555.html
《凤囚凰》| 1.5亿少女的追剧生活开始了,肥喵,931166,2018-01-18,"国语,中国风,影视",https://y.qq.com/n/yqq/playsquare/3664791502.html
我怎么变成了宅男？都怪这75位动漫导演,selena,1727707,2017-10-23,"ACG,日语",https://y.qq.com/n/yqq/playsquare/2686076262.html
阿尔巴尼亚 | 黑色山鹰之国，既神秘又亲切,這里的黎明靜悄悄,40778,2018-02-05,"小语种,流行",https://y.qq.com/n/yqq/playsquare/3711381265.html
听完这些电音，抢票手速比黄牛还快！,还不是因为你长得不好看,3407724,2018-01-05,"英语,电子",https://y.qq.com/n/yqq/playsquare/3631951849.html
Future R&B： 星空中的迷幻征途,一阵春风,845123,2017-11-13,"R&B,英语",https://y.qq.com/n/yqq/playsquare/891882359.html
空灵飘逸：世界级排箫大师的催眠之道,萌萌的夜店女王,146539,2017-08-22,乐器,https://y.qq.com/n/yqq/playsquare/2379111217.html
画画没灵感？试试这些大师珍藏的纯音！,哲哲,3241257,2017-08-07,"轻音乐,安静",https://y.qq.com/n/yqq/playsquare/2676004749.html
淡淡忧伤：民谣诗人口琴里的独特情绪,Allen,967514,2017-09-08,"民谣,乐器",https://y.qq.com/n/yqq/playsquare/1480613571.html
萝莉党的胜利！盘点影视中的经典洛丽塔,大大熊,186201,2017-09-18,"英语,流行",https://y.qq.com/n/yqq/playsquare/2382562975.html
Ambient Pop | 低落时陪我放空的氛围音乐,天天,915752,2017-09-01,"英语,流行",https://y.qq.com/n/yqq/playsquare/2380423621.html
单身慎点：这些韩语R&B合唱有毒! ,Piggy,1422629,2017-08-29,"韩语,R&B",https://y.qq.com/n/yqq/playsquare/2679129579.html
滚石杂志：最伟大的100首乡村音乐,野食大哥,2221814,2017-08-02,乡村,https://y.qq.com/n/yqq/playsquare/3574799809.html
女歌手爱翻唱五月天：你偏爱男声还是女声,夏天的风,592673,2017-09-14,"国语,流行",https://y.qq.com/n/yqq/playsquare/2382004071.html
妙笔生花：林夕谱写百首经典影视主题曲,暗黑精灵,1983623,2017-09-08,"影视,国语",https://y.qq.com/n/yqq/playsquare/1480619034.html
追忆续篇：少女漫中关于邂逅他的故事 ,私に闻いて风i,1101991,2017-01-18,"日语,治愈",https://y.qq.com/n/yqq/playsquare/1746389460.html
韩式后摇：静享城市孤独的夜色,设计狗,798295,2017-11-13,"韩语,后摇",https://y.qq.com/n/yqq/playsquare/2688634960.html
烟嗓民谣：醉放于呢喃细语之中,被嫌弃的唐唐的一生,1718596,2018-02-03,"国语,民谣,睡前",https://y.qq.com/n/yqq/playsquare/3707796353.html
第一百零一次起床失败，换个欢脱起床号吧,清心,658075,2017-10-23,"快乐,英语",https://y.qq.com/n/yqq/playsquare/1183607014.html
极光幻电：澈耳细聆星空的蕴光之音,Katharsis,960087,2017-10-23,"电子,治愈",https://y.qq.com/n/yqq/playsquare/1486244488.html
地理老师推荐国内适合旅行的100个地方！,旺福,2921515,2017-05-27,国语,https://y.qq.com/n/yqq/playsquare/2061931644.html
『和风&纯音』山樱如美人，红颜易消歇,季节的影,207168,2017-10-24,"日语,轻音乐,乐器",https://y.qq.com/n/yqq/playsquare/2387043531.html
〔抗寒纯电〕外出旅行暖腿只需这个单,我是爱悦风的听风,326791,2018-01-25,"电子,治愈",https://y.qq.com/n/yqq/playsquare/3680115511.html
小众特供：藏在港乐里的前卫迷幻风,曦雨儿,472892,2017-10-23,"粤语,流行",https://y.qq.com/n/yqq/playsquare/889313269.html
古风轻音乐 | 飘散于临安古城的靡靡之音,小叮当,2200495,2017-09-25,"古风,轻音乐",https://y.qq.com/n/yqq/playsquare/2382694557.html
达人周末 | 卖场播放过的欧美单曲,达人周末,3895751,2018-02-03,"英语,流行",https://y.qq.com/n/yqq/playsquare/3706451942.html
